amortized_time_per_query,avg_query_time,buffer_size_max,buffer_size_min,database,dataset_size,elapsed_seconds,gpu_memory_used_mb,gpu_utilization_percent,initialization_time,mode,note,num_queries,query,result_row_count,session_total_time,test_timestamp,total_time
0.014277138710021973,0.012499861717224121,,,duckdb,100k,0.7426002025604248,,,0.08886384963989258,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,1_hop,521,0.624993085861206,2025-11-30T04:09:16.867431,0.7138569355010986
0.04567340850830078,0.043898849487304686,,,duckdb,100k,2.321927547454834,,,0.08872795104980469,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,2_hop,252,2.1949424743652344,2025-11-30T04:09:19.189385,2.283670425415039
0.06473788261413574,0.06300216674804687,,,duckdb,100k,3.3025569915771484,,,0.08678579330444336,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,k_hop,1082,3.1501083374023438,2025-11-30T04:09:22.491959,3.236894130706787
0.027038884162902833,0.025317115783691405,,,duckdb,100k,1.4002583026885986,,,0.08608841896057129,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,shortest_path,2642,1.2658557891845703,2025-11-30T04:09:23.892236,1.3519442081451416
0.06432272911071778,0.05994278430938721,,,duckdb,1m,3.2647545337677,,,0.21899724006652832,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,1_hop,6867,2.9971392154693604,2025-11-30T04:09:27.157047,3.2161364555358887
0.20276058197021485,0.19836552143096925,,,duckdb,1m,10.265625476837158,,,0.21975302696228027,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,2_hop,3865,9.918276071548462,2025-11-30T04:09:37.422699,10.138029098510742
0.33044453620910647,0.32606896877288816,,,duckdb,1m,16.803045749664307,,,0.21877837181091309,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,k_hop,15538,16.30344843864441,2025-11-30T04:09:54.225769,16.522226810455322
0.18250593662261963,0.1779448366165161,,,duckdb,1m,9.30354642868042,,,0.22805500030517578,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,shortest_path,28718,8.897241830825806,2025-11-30T04:10:03.529344,9.125296831130981
0.16111230373382568,0.1499671983718872,,,duckdb,5m,8.211930274963379,,,0.5572552680969238,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,1_hop,34971,7.49835991859436,2025-11-30T04:10:11.741337,8.055615186691284
0.69687096118927,0.6859593343734741,,,duckdb,5m,35.27059459686279,,,0.5455813407897949,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,2_hop,23102,34.297966718673706,2025-11-30T04:10:47.011963,34.8435480594635
1.8896720314025879,1.8785356998443603,,,duckdb,5m,95.66025996208191,,,0.556816577911377,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,k_hop,95014,93.92678499221802,2025-11-30T04:12:22.672257,94.4836015701294
1.4013223791122436,1.389421305656433,,,duckdb,5m,71.62164449691772,,,0.5950536727905273,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,shortest_path,138288,69.47106528282166,2025-11-30T04:13:34.293944,70.06611895561218
1.230691170692444,1.1486344671249389,,,duckdb,20m,62.32727074623108,,,4.102835178375244,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,1_hop,154506,57.43172335624695,2025-11-30T04:14:36.621302,61.53455853462219
5.917791452407837,5.871202816963196,,,duckdb,20m,298.9005150794983,,,2.3294317722320557,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,2_hop,116132,293.5601408481598,2025-11-30T04:19:35.521849,295.88957262039185
10.955230522155762,10.910140743255615,,,duckdb,20m,555.7467241287231,,,2.254488945007324,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,k_hop,482672,545.5070371627808,2025-11-30T04:28:51.268723,547.7615261077881
4.797109117507935,4.764085373878479,,,duckdb,20m,245.91091585159302,,,1.6511871814727783,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,shortest_path,614897,238.20426869392395,2025-11-30T04:32:57.179685,239.85545587539673
