amortized_time_per_query,avg_query_time,buffer_size_max,buffer_size_min,database,dataset_size,elapsed_seconds,gpu_memory_used_mb,gpu_utilization_percent,initialization_time,mode,note,num_queries,query,session_total_time,test_timestamp,total_time
0.20125164985656738,0.1280692317269065,2 GB,1 GB,sirius,100k,2.1045947074890137,896.2578125,2,0.6037549495697021,persistent_session,Query timing estimated from total time,10,1_hop_gpu,1.4087615489959717,2025-11-25T21:26:59.289594,2.012516498565674
0.137787389755249,0.08768288438970394,2 GB,1 GB,sirius,100k,1.4512670040130615,896.2578125,1,0.41336216926574704,persistent_session,Query timing estimated from total time,10,2_hop_gpu,0.9645117282867433,2025-11-25T21:27:00.740897,1.3778738975524902
0.18620693683624268,0.11849532344124535,2 GB,1 GB,sirius,100k,1.9395437240600586,896.2578125,1,0.558620810508728,persistent_session,Query timing estimated from total time,10,3_hop_gpu,1.3034485578536987,2025-11-25T21:27:02.680478,1.8620693683624268
0.4209940433502197,0.2679053003137762,4 GB,2 GB,sirius,1m,4.275917053222656,896.2578125,1,1.2629821300506592,persistent_session,Query timing estimated from total time,10,1_hop_gpu,2.946958303451538,2025-11-25T21:27:06.956452,4.209940433502197
0.22552237510681153,0.14351423870433463,4 GB,2 GB,sirius,1m,2.31986403465271,896.2578125,2,0.6765671253204345,persistent_session,Query timing estimated from total time,10,2_hop_gpu,1.5786566257476808,2025-11-25T21:27:09.276354,2.2552237510681152
0.25803189277648925,0.16420211358503864,4 GB,2 GB,sirius,1m,2.648677349090576,896.2578125,1,0.7740956783294678,persistent_session,Query timing estimated from total time,10,3_hop_gpu,1.806223249435425,2025-11-25T21:27:11.925069,2.5803189277648926
0.7159733533859253,0.4556194067001343,8 GB,4 GB,sirius,5m,7.2307915687561035,896.2578125,2,2.1479200601577757,persistent_session,Query timing estimated from total time,10,1_hop_gpu,5.011813473701477,2025-11-25T21:27:19.155917,7.159733533859253
0.6499449014663696,0.4136013009331443,8 GB,4 GB,sirius,5m,6.565203428268433,896.2578125,1,1.9498347043991089,persistent_session,Query timing estimated from total time,10,2_hop_gpu,4.549614310264587,2025-11-25T21:27:25.721158,6.499449014663696
0.6325072526931763,0.40250461535020304,8 GB,4 GB,sirius,5m,6.388607740402222,896.2578125,1,1.8975217580795287,persistent_session,Query timing estimated from total time,10,3_hop_gpu,4.4275507688522335,2025-11-25T21:27:32.109807,6.325072526931763
0.9123953342437744,0.5806152127005837,8 GB,6 GB,sirius,20m,9.187860250473022,896.2578125,5,2.737186002731323,persistent_session,Query timing estimated from total time,10,1_hop_gpu,6.386767339706421,2025-11-25T21:27:41.297723,9.123953342437744
0.7383808374404908,0.4698787147348577,8 GB,6 GB,sirius,20m,7.446754693984985,982.4140625,1,2.215142512321472,persistent_session,Query timing estimated from total time,10,2_hop_gpu,5.168665862083435,2025-11-25T21:27:48.744514,7.383808374404907
1.1650599002838136,0.7414017547260631,8 GB,6 GB,sirius,20m,11.714686155319214,1254.578125,9,3.4951797008514403,persistent_session,Query timing estimated from total time,10,3_hop_gpu,8.155419301986694,2025-11-25T21:28:00.459239,11.650599002838135
