amortized_time_per_query,avg_query_time,buffer_size_max,buffer_size_min,database,dataset_size,elapsed_seconds,gpu_memory_used_mb,gpu_utilization_percent,initialization_time,mode,note,num_queries,query,session_total_time,test_timestamp,total_time
0.2445051908493042,0.15559421235864812,2 GB,1 GB,sirius,100k,2.5070033073425293,1537.91015625,1,0.7335155725479126,persistent_session,Query timing estimated from total time,10,1_hop_gpu,1.7115363359451294,2025-11-17T13:55:26.524763,2.445051908493042
0.1814959764480591,0.11549743955785577,2 GB,1 GB,sirius,100k,1.8357529640197754,1537.91015625,1,0.5444879293441772,persistent_session,Query timing estimated from total time,10,2_hop_gpu,1.2704718351364135,2025-11-17T13:55:28.360529,1.8149597644805908
0.18285677433013917,0.1163634018464522,2 GB,1 GB,sirius,100k,1.8482270240783691,1537.91015625,5,0.5485703229904174,persistent_session,Query timing estimated from total time,10,3_hop_gpu,1.2799974203109743,2025-11-17T13:55:30.208772,1.8285677433013916
0.19912800788879395,0.1267178232019598,2 GB,1 GB,sirius,100k,2.0146937370300293,1537.91015625,5,0.5973840236663818,persistent_session,Query timing estimated from total time,10,k_hop_gpu,1.3938960552215578,2025-11-17T13:55:32.223481,1.9912800788879395
0.19680459499359132,0.12523928772319445,2 GB,1 GB,sirius,100k,1.9908463954925537,1537.91015625,3,0.5904137849807739,persistent_session,Query timing estimated from total time,10,shortest_path_gpu,1.377632164955139,2025-11-17T13:55:34.214344,1.968045949935913
0.47466039657592773,0.3020566160028631,4 GB,2 GB,sirius,1m,4.769022703170776,1537.91015625,1,1.4239811897277832,persistent_session,Query timing estimated from total time,10,1_hop_gpu,3.322622776031494,2025-11-17T13:55:38.983391,4.746603965759277
0.41954243183135986,0.2669815475290472,4 GB,2 GB,sirius,1m,4.217235803604126,1537.91015625,1,1.2586272954940796,persistent_session,Query timing estimated from total time,10,2_hop_gpu,2.936797022819519,2025-11-17T13:55:43.200646,4.195424318313599
0.4278043031692505,0.2722391020167958,4 GB,2 GB,sirius,1m,4.299038648605347,1537.91015625,1,1.2834129095077513,persistent_session,Query timing estimated from total time,10,3_hop_gpu,2.9946301221847538,2025-11-17T13:55:47.499700,4.278043031692505
0.42130906581878663,0.2681057691574097,4 GB,2 GB,sirius,1m,4.23295259475708,1537.91015625,1,1.2639271974563597,persistent_session,Query timing estimated from total time,10,k_hop_gpu,2.9491634607315067,2025-11-17T13:55:51.732667,4.213090658187866
0.4024146556854248,0.25608205361799763,4 GB,2 GB,sirius,1m,4.045782566070557,1537.91015625,0,1.2072439670562745,persistent_session,Query timing estimated from total time,10,shortest_path_gpu,2.816902589797974,2025-11-17T13:55:55.778463,4.024146556854248
1.3531720161437988,0.8611094648187811,8 GB,4 GB,sirius,5m,13.553375959396362,1103.28515625,8,4.059516048431396,persistent_session,Query timing estimated from total time,10,1_hop_gpu,9.472204113006592,2025-11-17T13:56:09.331864,13.531720161437988
1.2527093648910523,0.7971786867488514,8 GB,4 GB,sirius,5m,12.548216819763184,1103.28515625,1,3.7581280946731566,persistent_session,Query timing estimated from total time,10,2_hop_gpu,8.768965554237365,2025-11-17T13:56:21.880107,12.527093648910522
1.2372406244277954,0.787334942817688,8 GB,4 GB,sirius,5m,12.395932674407959,1103.28515625,29,3.711721873283386,persistent_session,Query timing estimated from total time,10,3_hop_gpu,8.660684370994568,2025-11-17T13:56:34.276050,12.372406244277954
1.2300849676132202,0.7827813430265947,8 GB,4 GB,sirius,5m,12.323547601699829,1074.28515625,2,3.6902549028396603,persistent_session,Query timing estimated from total time,10,k_hop_gpu,8.610594773292542,2025-11-17T13:56:46.599618,12.300849676132202
1.2247869729995728,0.7794098919088189,8 GB,4 GB,sirius,5m,12.270503282546997,1106.16015625,1,3.674360918998718,persistent_session,Query timing estimated from total time,10,shortest_path_gpu,8.573508810997009,2025-11-17T13:56:58.870134,12.247869729995728
0.7305817842483521,0.464915680885315,8 GB,6 GB,sirius,20m,7.327800989151001,1106.59765625,5,2.191745352745056,persistent_session,Query timing estimated from total time,10,1_hop_gpu,5.114072489738465,2025-11-17T13:57:06.197999,7.3058178424835205
0.68519606590271,0.4360338601199064,8 GB,6 GB,sirius,20m,6.873795509338379,1106.59765625,2,2.0555881977081296,persistent_session,Query timing estimated from total time,10,2_hop_gpu,4.79637246131897,2025-11-17T13:57:13.071812,6.8519606590271
0.7152231454849243,0.45514200167222457,8 GB,6 GB,sirius,20m,7.181105852127075,1106.59765625,4,2.145669436454773,persistent_session,Query timing estimated from total time,10,3_hop_gpu,5.006562018394471,2025-11-17T13:57:20.252937,7.152231454849243
0.7242016792297363,0.46085561405528674,8 GB,6 GB,sirius,20m,7.263573408126831,1106.59765625,1,2.172605037689209,persistent_session,Query timing estimated from total time,10,k_hop_gpu,5.069411754608154,2025-11-17T13:57:27.516526,7.242016792297363
0.670061182975769,0.42640257098458034,8 GB,6 GB,sirius,20m,6.7205469608306885,1106.59765625,1,2.010183548927307,persistent_session,Query timing estimated from total time,10,shortest_path_gpu,4.690428280830384,2025-11-17T13:57:34.237089,6.70061182975769
